time,large1,dense1,large2,dense2,copy_on_write,run_containers,amalgamation,gcc_optimization,avx_enabled,size1,universe1,size2,universe2
4.101e-05,True,True,True,True,True,True,False,True,True,1048579,1572870,1048575,1572870
0.00093794,True,True,True,False,False,True,False,True,True,1048583,1572877,1048581,67109190
4.315e-05,True,True,True,True,True,True,True,True,True,1048574,1572864,1048569,1572858
0.00634885,True,True,True,True,False,False,False,True,True,1048573,1572862,1048571,1572860
0.00345993,True,True,True,False,False,False,True,True,False,1048582,1572883,1048578,67108994
0.00482607,True,True,True,True,True,False,True,True,True,1048583,1572877,1048584,1572884
0.00064492,True,False,True,True,False,True,True,True,True,1048579,67109056,1048572,1572862
3.815e-05,True,True,True,True,False,True,True,True,False,1048569,1572853,1048578,1572869
0.00354505,True,True,True,False,False,False,False,True,True,1048581,1572876,1048575,67108800
0.00365114,True,False,True,False,True,True,True,True,True,1048584,67109385,1048584,67109385
0.00362706,True,False,True,False,False,True,True,True,False,1048584,67109376,1048586,67109506
0.00016618,True,False,True,True,True,True,True,True,True,1048582,67109250,1048576,1572872
0.00491214,True,True,True,True,False,False,False,True,False,1048570,1572856,1048575,1572871
0.00319004,True,True,True,False,False,False,False,True,False,1048566,1572858,1048574,67108744
0.000108,True,False,True,True,True,True,True,True,False,1048567,67108297,1048566,1572851
0.00095606,True,True,True,False,False,True,False,True,False,1048573,1572866,1048578,67108999
0.00290203,True,False,True,True,True,False,True,True,True,1048568,67108361,1048572,1572858
4.196e-05,True,True,True,True,True,True,True,True,False,1048575,1572865,1048585,1572886
0.00335979,True,False,True,True,False,False,True,True,True,1048576,67108868,1048582,1572878
0.00484991,True,True,True,True,False,False,True,True,False,1048573,1572859,1048572,1572863
0.00333095,True,False,True,True,False,False,False,True,True,1048578,67109001,1048573,1572866
0.00110197,True,True,True,False,False,True,True,True,False,1048579,1572870,1048580,67109121
0.00011587,True,False,True,True,True,True,False,True,True,1048581,67109192,1048582,1572880
4.101e-05,True,True,True,True,False,True,False,True,True,1048580,1572880,1048581,1572876
4.601e-05,True,True,True,True,False,True,False,True,False,1048570,1572859,1048567,1572855
0.00484109,True,True,True,True,True,False,True,True,False,1048575,1572862,1048581,1572874
0.00524616,True,True,True,True,True,False,False,True,True,1048586,1572886,1048576,1572870
0.00016999,True,True,True,False,True,True,False,True,True,1048580,1572873,1048573,67108679
0.00235605,True,True,True,False,True,False,False,True,False,1048570,1572856,1048578,67108996
0.00016308,True,True,True,False,True,True,True,True,False,1048567,1572852,1048567,67108297
0.01031089,True,False,True,False,True,False,False,True,False,1048580,67109127,1048585,67109446
0.00282598,True,True,True,False,True,False,True,True,False,1048586,1572880,1048584,67109382
0.00272417,True,True,True,False,True,False,False,True,True,1048568,1572861,1048580,67109129
0.00259614,True,True,True,False,True,False,True,True,True,1048574,1572871,1048568,67108360
0.00356007,True,False,True,False,False,False,True,True,True,1048574,67108744,1048578,67108993
0.00432396,True,False,True,False,False,False,False,True,True,1048568,67108352,1048580,67109121
